,Name,Population,Sq Mi,X,Y,Zip Code,Date,Daily Cases
6158,Glenwood,678,5.42,42.6057,-78.6191,14069,11/14/20,0.0
6159,Gowanda,7706,44.41,42.44377,-78.90769,14070,11/14/20,0.0
6160,Grand Island,20809,33.26,43.0119,-78.9559,14072,11/14/20,0.0
6161,Hamburg,43111,38.97,42.716,-78.82434,14075,11/14/20,0.0
6162,Holland,4460,50.61,42.6405,-78.5435,14080,11/14/20,0.0
6163,Irving,3204,40.63,42.4617,-79.027,14081,11/14/20,0.0
6164,Evans (Lake View),7831,6.43,42.8957,-78.8878,14085,11/14/20,0.0
6165,Lancaster,33960,35.48,42.90584000000001,-78.6296,14086,11/14/20,0.0
6166,Lawtons,1086,22.21,42.5386,-78.9061,14091,11/14/20,0.0
6167,Marilla,1244,4.86,42.8368,-78.5573,14102,11/14/20,0.0
6168,North Collins,3482,32.93,42.581,-78.8707,14111,11/14/20,0.0
6169,Orchard Park,30810,40.39,42.7429,-78.7569,14127,11/14/20,0.0
6170,Sardinia,139,2.42,42.5276,-78.5045,14134,11/14/20,0.0
6171,South Wales,2371,23.28,42.69757,-78.5433,14139,11/14/20,0.0
6172,Springville,7799,73.22,42.5329,-78.7157,14141,11/14/20,0.0
6173,Strykersville,1405,26.97,42.7296,-78.41938,14145,11/14/20,0.0
6174,Tonawanda,40850,17.07,42.992979999999996,-78.8812,14150,11/14/20,0.0
6175,West Falls,2270,13.31,42.7087,-78.6647,14170,11/14/20,0.0
6176,Allentown (Downtown),11502,1.02,42.8994,-78.8765,14201,11/14/20,0.0
6177,Waterfront/Dowtown (Fat Bobs/Dino BBQ/Pearl Street Bar),3969,0.82,42.88800000000001,-78.8762,14202,11/14/20,0.0
6178,Downtown (Main and Michigan to North),1724,2.8,42.8676,-78.87388,14203,11/14/20,0.0
6179,Downtown (Fruitbelt to First Ward),9233,1.7,42.88449,-78.8623,14204,11/14/20,0.0
6180,West Seneca (Kaisertown),20425,4.76,42.880699,-78.81424,14206,11/14/20,0.0
6181,Black Rock/Riverside/Upper West Side ,24197,3.87,42.951,-78.895,14207,11/14/20,0.0
6182,Hamlin Park (East Buffalo),10781,1.15,42.9155,-78.8515,14208,11/14/20,0.0
6183,Delaware (Main - Allen to Park),8509,1.14,42.917,-78.86399999999998,14209,11/14/20,0.0
6184,Larkin Square/Seneca (South),14095,3.87,42.86175,-78.83014,14210,11/14/20,0.0
6185,MLK Park (Buffalo/Cheektowaga),21831,3.61,42.90795,-78.81925,14211,11/14/20,0.0
6186,Broadway/Sloan,10262,2.41,42.8973,-78.81829,14212,11/14/20,0.0
6187,West Side,26700,2.82,42.9166,-78.8919,14213,11/14/20,0.0
6188,South Main St/FLR House (Buffalo (University)),19330,3.31,42.9387,-78.83975,14214,11/14/20,0.0
6189,South Campus (Buffalo East),38599,4.55,42.9334,-78.80815,14215,11/14/20,0.0
6190,Hertle/Lloyds,21800,2.84,42.9475,-78.8637,14216,11/14/20,0.0
6191,North Elmwood (Kenmore/Clay Handi),22536,3.14,42.9767,-78.8756,14217,11/14/20,0.0
6192,Lackawana,18590,8.07,42.8155,-78.8112,14218,11/14/20,0.0
6193,Blasdell (Wegmans),11999,6.63,42.7879,-78.8293,14219,11/14/20,0.0
6194,South Buffalo (South Park/Mercy Hospital of Buffalo),23821,4.4,42.84474,-78.82575,14220,11/14/20,0.0
6195,Williamsville (Amherst/Clarence),54529,22.92,42.9872,-78.7222,14221,11/14/20,0.0
6196,Elmwood Village,12807,1.02,42.9178,-78.8747,14222,11/14/20,0.0
6197,South Campus (Lincoln Park),23657,3.48,42.97428,-78.8478,14223,11/14/20,0.0
6198,West Seneca,41070,20.19,42.83744,-78.7429,14224,11/14/20,0.0
6199,Cheektowaga/Airport,33861,11.79,42.9267,-78.748,14225,11/14/20,0.0
6200,Amherst (Snyder/Eggertsville),28674,7.24,42.9761,-78.7937,14226,11/14/20,0.0
6201,Cheektowaga (Bellevue),22419,7.93,42.8855,-78.7448,14227,11/14/20,0.0
6202,North Campus/Sweethome/West Amherst,21775,15.28,43.038299,-78.778411,14228,11/14/20,0.0
6203,UB North Campus (Amherst),1670,0.97,,,14260,11/14/20,0.0
6204,Akron,9549,59.61,43.0414,-78.4963,14001,11/15/20,7.0
6205,Alden,12851,46.68,42.894667999999996,-78.4833,14004,11/15/20,14.0
6206,Angola,10113,28.86,42.6361,-79.02794,14006,11/15/20,32.0
6207,Basom,1923,41.17,43.0811,-78.4012,14013,11/15/20,0.0
6208,Boston,3060,23.54,42.6214,-78.7217,14025,11/15/20,11.0
6209,Bowmansville,910,0.79,42.9441,-78.6867,14026,11/15/20,1.0
6210,Chaffee,1867,20.9,42.5737,-78.507,14030,11/15/20,1.0
6211,Clarence,10145,20.83,42.993,-78.607,14031,11/15/20,12.0
6212,Clarence Center (North),8964,25.14,43.04275,-78.6292,14032,11/15/20,18.0
6213,Colden,2396,19.96,42.6521,-78.6869,14033,11/15/20,4.0
6214,Collins,1922,26.0,42.49089,-78.8573,14034,11/15/20,1.0
6215,Cowlesville,1081,17.91,42.8054,-78.4507,14037,11/15/20,0.0
6216,Depew,25714,9.15,42.89925,-78.70735,14043,11/15/20,69.0
6217,Derby,6463,12.32,42.69266,-78.9934,14047,11/15/20,27.0
6218,East Amherst,20690,16.19,43.0442,-78.695,14051,11/15/20,54.0
6219,East Aurora,17482,62.71,42.775,-78.5753,14052,11/15/20,33.0
6220,East Concord,1312,29.7,42.5468,-78.5954,14055,11/15/20,2.0
6221,Eden,7934,48.1,42.652283000000004,-78.89698,14057,11/15/20,30.0
6222,Elma,9381,26.72,42.8255,-78.62666,14059,11/15/20,40.0
6223,Getzville,8374,3.8,43.0269,-78.762,14068,11/15/20,33.0
6224,Glenwood,678,5.42,42.6057,-78.6191,14069,11/15/20,0.0
6225,Gowanda,7706,44.41,42.44377,-78.90769,14070,11/15/20,7.0
6226,Grand Island,20809,33.26,43.0119,-78.9559,14072,11/15/20,60.0
6227,Hamburg,43111,38.97,42.716,-78.82434,14075,11/15/20,232.0
6228,Holland,4460,50.61,42.6405,-78.5435,14080,11/15/20,9.0
6229,Irving,3204,40.63,42.4617,-79.027,14081,11/15/20,5.0
6230,Evans (Lake View),7831,6.43,42.8957,-78.8878,14085,11/15/20,29.0
6231,Lancaster,33960,35.48,42.90584000000001,-78.6296,14086,11/15/20,143.0
6232,Lawtons,1086,22.21,42.5386,-78.9061,14091,11/15/20,5.0
6233,Marilla,1244,4.86,42.8368,-78.5573,14102,11/15/20,2.0
6234,North Collins,3482,32.93,42.581,-78.8707,14111,11/15/20,9.0
6235,Orchard Park,30810,40.39,42.7429,-78.7569,14127,11/15/20,108.0
6236,Sardinia,139,2.42,42.5276,-78.5045,14134,11/15/20,0.0
6237,South Wales,2371,23.28,42.69757,-78.5433,14139,11/15/20,3.0
6238,Springville,7799,73.22,42.5329,-78.7157,14141,11/15/20,15.0
6239,Strykersville,1405,26.97,42.7296,-78.41938,14145,11/15/20,0.0
6240,Tonawanda,40850,17.07,42.992979999999996,-78.8812,14150,11/15/20,89.0
6241,West Falls,2270,13.31,42.7087,-78.6647,14170,11/15/20,3.0
6242,Allentown (Downtown),11502,1.02,42.8994,-78.8765,14201,11/15/20,24.0
6243,Waterfront/Dowtown (Fat Bobs/Dino BBQ/Pearl Street Bar),3969,0.82,42.88800000000001,-78.8762,14202,11/15/20,13.0
6244,Downtown (Main and Michigan to North),1724,2.8,42.8676,-78.87388,14203,11/15/20,8.0
6245,Downtown (Fruitbelt to First Ward),9233,1.7,42.88449,-78.8623,14204,11/15/20,38.0
6246,West Seneca (Kaisertown),20425,4.76,42.880699,-78.81424,14206,11/15/20,40.0
6247,Black Rock/Riverside/Upper West Side ,24197,3.87,42.951,-78.895,14207,11/15/20,51.0
6248,Hamlin Park (East Buffalo),10781,1.15,42.9155,-78.8515,14208,11/15/20,43.0
6249,Delaware (Main - Allen to Park),8509,1.14,42.917,-78.86399999999998,14209,11/15/20,27.0
6250,Larkin Square/Seneca (South),14095,3.87,42.86175,-78.83014,14210,11/15/20,29.0
6251,MLK Park (Buffalo/Cheektowaga),21831,3.61,42.90795,-78.81925,14211,11/15/20,49.0
6252,Broadway/Sloan,10262,2.41,42.8973,-78.81829,14212,11/15/20,33.0
6253,West Side,26700,2.82,42.9166,-78.8919,14213,11/15/20,63.0
6254,South Main St/FLR House (Buffalo (University)),19330,3.31,42.9387,-78.83975,14214,11/15/20,98.0
6255,South Campus (Buffalo East),38599,4.55,42.9334,-78.80815,14215,11/15/20,135.0
6256,Hertle/Lloyds,21800,2.84,42.9475,-78.8637,14216,11/15/20,86.0
6257,North Elmwood (Kenmore/Clay Handi),22536,3.14,42.9767,-78.8756,14217,11/15/20,63.0
6258,Lackawana,18590,8.07,42.8155,-78.8112,14218,11/15/20,74.0
6259,Blasdell (Wegmans),11999,6.63,42.7879,-78.8293,14219,11/15/20,40.0
6260,South Buffalo (South Park/Mercy Hospital of Buffalo),23821,4.4,42.84474,-78.82575,14220,11/15/20,64.0
6261,Williamsville (Amherst/Clarence),54529,22.92,42.9872,-78.7222,14221,11/15/20,154.0
6262,Elmwood Village,12807,1.02,42.9178,-78.8747,14222,11/15/20,45.0
6263,South Campus (Lincoln Park),23657,3.48,42.97428,-78.8478,14223,11/15/20,61.0
6264,West Seneca,41070,20.19,42.83744,-78.7429,14224,11/15/20,133.0
6265,Cheektowaga/Airport,33861,11.79,42.9267,-78.748,14225,11/15/20,114.0
6266,Amherst (Snyder/Eggertsville),28674,7.24,42.9761,-78.7937,14226,11/15/20,98.0
6267,Cheektowaga (Bellevue),22419,7.93,42.8855,-78.7448,14227,11/15/20,62.0
6268,North Campus/Sweethome/West Amherst,21775,15.28,43.038299,-78.778411,14228,11/15/20,72.0
6269,UB North Campus (Amherst),1670,0.97,,,14260,11/15/20,9.0
6270,Akron,9549,59.61,43.0414,-78.4963,14001,11/16/20,0.0
6271,Alden,12851,46.68,42.894667999999996,-78.4833,14004,11/16/20,0.0
6272,Angola,10113,28.86,42.6361,-79.02794,14006,11/16/20,0.0
6273,Basom,1923,41.17,43.0811,-78.4012,14013,11/16/20,0.0
6274,Boston,3060,23.54,42.6214,-78.7217,14025,11/16/20,0.0
6275,Bowmansville,910,0.79,42.9441,-78.6867,14026,11/16/20,0.0
6276,Chaffee,1867,20.9,42.5737,-78.507,14030,11/16/20,0.0
6277,Clarence,10145,20.83,42.993,-78.607,14031,11/16/20,0.0
6278,Clarence Center (North),8964,25.14,43.04275,-78.6292,14032,11/16/20,0.0
6279,Colden,2396,19.96,42.6521,-78.6869,14033,11/16/20,0.0
6280,Collins,1922,26.0,42.49089,-78.8573,14034,11/16/20,0.0
6281,Cowlesville,1081,17.91,42.8054,-78.4507,14037,11/16/20,0.0
6282,Depew,25714,9.15,42.89925,-78.70735,14043,11/16/20,0.0
6283,Derby,6463,12.32,42.69266,-78.9934,14047,11/16/20,0.0
6284,East Amherst,20690,16.19,43.0442,-78.695,14051,11/16/20,0.0
6285,East Aurora,17482,62.71,42.775,-78.5753,14052,11/16/20,0.0
6286,East Concord,1312,29.7,42.5468,-78.5954,14055,11/16/20,0.0
6287,Eden,7934,48.1,42.652283000000004,-78.89698,14057,11/16/20,0.0
6288,Elma,9381,26.72,42.8255,-78.62666,14059,11/16/20,0.0
6289,Getzville,8374,3.8,43.0269,-78.762,14068,11/16/20,0.0
6290,Glenwood,678,5.42,42.6057,-78.6191,14069,11/16/20,0.0
6291,Gowanda,7706,44.41,42.44377,-78.90769,14070,11/16/20,0.0
6292,Grand Island,20809,33.26,43.0119,-78.9559,14072,11/16/20,0.0
6293,Hamburg,43111,38.97,42.716,-78.82434,14075,11/16/20,0.0
6294,Holland,4460,50.61,42.6405,-78.5435,14080,11/16/20,0.0
6295,Irving,3204,40.63,42.4617,-79.027,14081,11/16/20,0.0
6296,Evans (Lake View),7831,6.43,42.8957,-78.8878,14085,11/16/20,0.0
6297,Lancaster,33960,35.48,42.90584000000001,-78.6296,14086,11/16/20,0.0
6298,Lawtons,1086,22.21,42.5386,-78.9061,14091,11/16/20,0.0
6299,Marilla,1244,4.86,42.8368,-78.5573,14102,11/16/20,0.0
6300,North Collins,3482,32.93,42.581,-78.8707,14111,11/16/20,0.0
6301,Orchard Park,30810,40.39,42.7429,-78.7569,14127,11/16/20,0.0
6302,Sardinia,139,2.42,42.5276,-78.5045,14134,11/16/20,0.0
6303,South Wales,2371,23.28,42.69757,-78.5433,14139,11/16/20,0.0
6304,Springville,7799,73.22,42.5329,-78.7157,14141,11/16/20,0.0
6305,Strykersville,1405,26.97,42.7296,-78.41938,14145,11/16/20,0.0
6306,Tonawanda,40850,17.07,42.992979999999996,-78.8812,14150,11/16/20,0.0
6307,West Falls,2270,13.31,42.7087,-78.6647,14170,11/16/20,0.0
6308,Allentown (Downtown),11502,1.02,42.8994,-78.8765,14201,11/16/20,0.0
6309,Waterfront/Dowtown (Fat Bobs/Dino BBQ/Pearl Street Bar),3969,0.82,42.88800000000001,-78.8762,14202,11/16/20,0.0
6310,Downtown (Main and Michigan to North),1724,2.8,42.8676,-78.87388,14203,11/16/20,0.0
6311,Downtown (Fruitbelt to First Ward),9233,1.7,42.88449,-78.8623,14204,11/16/20,0.0
6312,West Seneca (Kaisertown),20425,4.76,42.880699,-78.81424,14206,11/16/20,0.0
6313,Black Rock/Riverside/Upper West Side ,24197,3.87,42.951,-78.895,14207,11/16/20,0.0
6314,Hamlin Park (East Buffalo),10781,1.15,42.9155,-78.8515,14208,11/16/20,0.0
6315,Delaware (Main - Allen to Park),8509,1.14,42.917,-78.86399999999998,14209,11/16/20,0.0
6316,Larkin Square/Seneca (South),14095,3.87,42.86175,-78.83014,14210,11/16/20,0.0
6317,MLK Park (Buffalo/Cheektowaga),21831,3.61,42.90795,-78.81925,14211,11/16/20,0.0
6318,Broadway/Sloan,10262,2.41,42.8973,-78.81829,14212,11/16/20,0.0
6319,West Side,26700,2.82,42.9166,-78.8919,14213,11/16/20,0.0
6320,South Main St/FLR House (Buffalo (University)),19330,3.31,42.9387,-78.83975,14214,11/16/20,0.0
6321,South Campus (Buffalo East),38599,4.55,42.9334,-78.80815,14215,11/16/20,0.0
6322,Hertle/Lloyds,21800,2.84,42.9475,-78.8637,14216,11/16/20,0.0
6323,North Elmwood (Kenmore/Clay Handi),22536,3.14,42.9767,-78.8756,14217,11/16/20,0.0
6324,Lackawana,18590,8.07,42.8155,-78.8112,14218,11/16/20,0.0
6325,Blasdell (Wegmans),11999,6.63,42.7879,-78.8293,14219,11/16/20,0.0
6326,South Buffalo (South Park/Mercy Hospital of Buffalo),23821,4.4,42.84474,-78.82575,14220,11/16/20,0.0
6327,Williamsville (Amherst/Clarence),54529,22.92,42.9872,-78.7222,14221,11/16/20,0.0
6328,Elmwood Village,12807,1.02,42.9178,-78.8747,14222,11/16/20,0.0
6329,South Campus (Lincoln Park),23657,3.48,42.97428,-78.8478,14223,11/16/20,0.0
6330,West Seneca,41070,20.19,42.83744,-78.7429,14224,11/16/20,0.0
6331,Cheektowaga/Airport,33861,11.79,42.9267,-78.748,14225,11/16/20,0.0
6332,Amherst (Snyder/Eggertsville),28674,7.24,42.9761,-78.7937,14226,11/16/20,0.0
6333,Cheektowaga (Bellevue),22419,7.93,42.8855,-78.7448,14227,11/16/20,0.0
6334,North Campus/Sweethome/West Amherst,21775,15.28,43.038299,-78.778411,14228,11/16/20,0.0
6335,UB North Campus (Amherst),1670,0.97,,,14260,11/16/20,0.0
6336,Akron,9549,59.61,43.0414,-78.4963,14001,11/17/20,0.0
6337,Alden,12851,46.68,42.894667999999996,-78.4833,14004,11/17/20,0.0
6338,Angola,10113,28.86,42.6361,-79.02794,14006,11/17/20,0.0
6339,Basom,1923,41.17,43.0811,-78.4012,14013,11/17/20,0.0
6340,Boston,3060,23.54,42.6214,-78.7217,14025,11/17/20,0.0
6341,Bowmansville,910,0.79,42.9441,-78.6867,14026,11/17/20,0.0
6342,Chaffee,1867,20.9,42.5737,-78.507,14030,11/17/20,0.0
6343,Clarence,10145,20.83,42.993,-78.607,14031,11/17/20,0.0
6344,Clarence Center (North),8964,25.14,43.04275,-78.6292,14032,11/17/20,0.0
6345,Colden,2396,19.96,42.6521,-78.6869,14033,11/17/20,0.0
6346,Collins,1922,26.0,42.49089,-78.8573,14034,11/17/20,0.0
6347,Cowlesville,1081,17.91,42.8054,-78.4507,14037,11/17/20,0.0
6348,Depew,25714,9.15,42.89925,-78.70735,14043,11/17/20,0.0
6349,Derby,6463,12.32,42.69266,-78.9934,14047,11/17/20,0.0
6350,East Amherst,20690,16.19,43.0442,-78.695,14051,11/17/20,0.0
6351,East Aurora,17482,62.71,42.775,-78.5753,14052,11/17/20,0.0
6352,East Concord,1312,29.7,42.5468,-78.5954,14055,11/17/20,0.0
6353,Eden,7934,48.1,42.652283000000004,-78.89698,14057,11/17/20,0.0
6354,Elma,9381,26.72,42.8255,-78.62666,14059,11/17/20,0.0
6355,Getzville,8374,3.8,43.0269,-78.762,14068,11/17/20,0.0
6356,Glenwood,678,5.42,42.6057,-78.6191,14069,11/17/20,0.0
6357,Gowanda,7706,44.41,42.44377,-78.90769,14070,11/17/20,0.0
6358,Grand Island,20809,33.26,43.0119,-78.9559,14072,11/17/20,0.0
6359,Hamburg,43111,38.97,42.716,-78.82434,14075,11/17/20,0.0
6360,Holland,4460,50.61,42.6405,-78.5435,14080,11/17/20,0.0
6361,Irving,3204,40.63,42.4617,-79.027,14081,11/17/20,0.0
6362,Evans (Lake View),7831,6.43,42.8957,-78.8878,14085,11/17/20,0.0
6363,Lancaster,33960,35.48,42.90584000000001,-78.6296,14086,11/17/20,0.0
6364,Lawtons,1086,22.21,42.5386,-78.9061,14091,11/17/20,0.0
6365,Marilla,1244,4.86,42.8368,-78.5573,14102,11/17/20,0.0
6366,North Collins,3482,32.93,42.581,-78.8707,14111,11/17/20,0.0
6367,Orchard Park,30810,40.39,42.7429,-78.7569,14127,11/17/20,0.0
6368,Sardinia,139,2.42,42.5276,-78.5045,14134,11/17/20,0.0
6369,South Wales,2371,23.28,42.69757,-78.5433,14139,11/17/20,0.0
6370,Springville,7799,73.22,42.5329,-78.7157,14141,11/17/20,0.0
6371,Strykersville,1405,26.97,42.7296,-78.41938,14145,11/17/20,0.0
6372,Tonawanda,40850,17.07,42.992979999999996,-78.8812,14150,11/17/20,0.0
6373,West Falls,2270,13.31,42.7087,-78.6647,14170,11/17/20,0.0
6374,Allentown (Downtown),11502,1.02,42.8994,-78.8765,14201,11/17/20,0.0
6375,Waterfront/Dowtown (Fat Bobs/Dino BBQ/Pearl Street Bar),3969,0.82,42.88800000000001,-78.8762,14202,11/17/20,0.0
6376,Downtown (Main and Michigan to North),1724,2.8,42.8676,-78.87388,14203,11/17/20,0.0
6377,Downtown (Fruitbelt to First Ward),9233,1.7,42.88449,-78.8623,14204,11/17/20,0.0
6378,West Seneca (Kaisertown),20425,4.76,42.880699,-78.81424,14206,11/17/20,0.0
6379,Black Rock/Riverside/Upper West Side ,24197,3.87,42.951,-78.895,14207,11/17/20,0.0
6380,Hamlin Park (East Buffalo),10781,1.15,42.9155,-78.8515,14208,11/17/20,0.0
6381,Delaware (Main - Allen to Park),8509,1.14,42.917,-78.86399999999998,14209,11/17/20,0.0
6382,Larkin Square/Seneca (South),14095,3.87,42.86175,-78.83014,14210,11/17/20,0.0
6383,MLK Park (Buffalo/Cheektowaga),21831,3.61,42.90795,-78.81925,14211,11/17/20,0.0
6384,Broadway/Sloan,10262,2.41,42.8973,-78.81829,14212,11/17/20,0.0
6385,West Side,26700,2.82,42.9166,-78.8919,14213,11/17/20,0.0
6386,South Main St/FLR House (Buffalo (University)),19330,3.31,42.9387,-78.83975,14214,11/17/20,0.0
6387,South Campus (Buffalo East),38599,4.55,42.9334,-78.80815,14215,11/17/20,0.0
6388,Hertle/Lloyds,21800,2.84,42.9475,-78.8637,14216,11/17/20,0.0
6389,North Elmwood (Kenmore/Clay Handi),22536,3.14,42.9767,-78.8756,14217,11/17/20,0.0
6390,Lackawana,18590,8.07,42.8155,-78.8112,14218,11/17/20,0.0
6391,Blasdell (Wegmans),11999,6.63,42.7879,-78.8293,14219,11/17/20,0.0
6392,South Buffalo (South Park/Mercy Hospital of Buffalo),23821,4.4,42.84474,-78.82575,14220,11/17/20,0.0
6393,Williamsville (Amherst/Clarence),54529,22.92,42.9872,-78.7222,14221,11/17/20,0.0
6394,Elmwood Village,12807,1.02,42.9178,-78.8747,14222,11/17/20,0.0
6395,South Campus (Lincoln Park),23657,3.48,42.97428,-78.8478,14223,11/17/20,0.0
6396,West Seneca,41070,20.19,42.83744,-78.7429,14224,11/17/20,0.0
6397,Cheektowaga/Airport,33861,11.79,42.9267,-78.748,14225,11/17/20,0.0
6398,Amherst (Snyder/Eggertsville),28674,7.24,42.9761,-78.7937,14226,11/17/20,0.0
6399,Cheektowaga (Bellevue),22419,7.93,42.8855,-78.7448,14227,11/17/20,0.0
6400,North Campus/Sweethome/West Amherst,21775,15.28,43.038299,-78.778411,14228,11/17/20,0.0
6401,UB North Campus (Amherst),1670,0.97,,,14260,11/17/20,0.0
6402,Akron,9549,59.61,43.0414,-78.4963,14001,11/18/20,0.0
6403,Alden,12851,46.68,42.894667999999996,-78.4833,14004,11/18/20,0.0
6404,Angola,10113,28.86,42.6361,-79.02794,14006,11/18/20,0.0
6405,Basom,1923,41.17,43.0811,-78.4012,14013,11/18/20,0.0
6406,Boston,3060,23.54,42.6214,-78.7217,14025,11/18/20,0.0
6407,Bowmansville,910,0.79,42.9441,-78.6867,14026,11/18/20,0.0
6408,Chaffee,1867,20.9,42.5737,-78.507,14030,11/18/20,0.0
6409,Clarence,10145,20.83,42.993,-78.607,14031,11/18/20,0.0
6410,Clarence Center (North),8964,25.14,43.04275,-78.6292,14032,11/18/20,0.0
6411,Colden,2396,19.96,42.6521,-78.6869,14033,11/18/20,0.0
6412,Collins,1922,26.0,42.49089,-78.8573,14034,11/18/20,0.0
6413,Cowlesville,1081,17.91,42.8054,-78.4507,14037,11/18/20,0.0
6414,Depew,25714,9.15,42.89925,-78.70735,14043,11/18/20,0.0
6415,Derby,6463,12.32,42.69266,-78.9934,14047,11/18/20,0.0
6416,East Amherst,20690,16.19,43.0442,-78.695,14051,11/18/20,0.0
6417,East Aurora,17482,62.71,42.775,-78.5753,14052,11/18/20,0.0
6418,East Concord,1312,29.7,42.5468,-78.5954,14055,11/18/20,0.0
6419,Eden,7934,48.1,42.652283000000004,-78.89698,14057,11/18/20,0.0
6420,Elma,9381,26.72,42.8255,-78.62666,14059,11/18/20,0.0
6421,Getzville,8374,3.8,43.0269,-78.762,14068,11/18/20,0.0
6422,Glenwood,678,5.42,42.6057,-78.6191,14069,11/18/20,0.0
6423,Gowanda,7706,44.41,42.44377,-78.90769,14070,11/18/20,0.0
6424,Grand Island,20809,33.26,43.0119,-78.9559,14072,11/18/20,0.0
6425,Hamburg,43111,38.97,42.716,-78.82434,14075,11/18/20,0.0
6426,Holland,4460,50.61,42.6405,-78.5435,14080,11/18/20,0.0
6427,Irving,3204,40.63,42.4617,-79.027,14081,11/18/20,0.0
6428,Evans (Lake View),7831,6.43,42.8957,-78.8878,14085,11/18/20,0.0
6429,Lancaster,33960,35.48,42.90584000000001,-78.6296,14086,11/18/20,0.0
6430,Lawtons,1086,22.21,42.5386,-78.9061,14091,11/18/20,0.0
6431,Marilla,1244,4.86,42.8368,-78.5573,14102,11/18/20,0.0
6432,North Collins,3482,32.93,42.581,-78.8707,14111,11/18/20,0.0
6433,Orchard Park,30810,40.39,42.7429,-78.7569,14127,11/18/20,0.0
6434,Sardinia,139,2.42,42.5276,-78.5045,14134,11/18/20,0.0
6435,South Wales,2371,23.28,42.69757,-78.5433,14139,11/18/20,0.0
6436,Springville,7799,73.22,42.5329,-78.7157,14141,11/18/20,0.0
6437,Strykersville,1405,26.97,42.7296,-78.41938,14145,11/18/20,0.0
6438,Tonawanda,40850,17.07,42.992979999999996,-78.8812,14150,11/18/20,0.0
6439,West Falls,2270,13.31,42.7087,-78.6647,14170,11/18/20,0.0
6440,Allentown (Downtown),11502,1.02,42.8994,-78.8765,14201,11/18/20,0.0
6441,Waterfront/Dowtown (Fat Bobs/Dino BBQ/Pearl Street Bar),3969,0.82,42.88800000000001,-78.8762,14202,11/18/20,0.0
6442,Downtown (Main and Michigan to North),1724,2.8,42.8676,-78.87388,14203,11/18/20,0.0
6443,Downtown (Fruitbelt to First Ward),9233,1.7,42.88449,-78.8623,14204,11/18/20,0.0
6444,West Seneca (Kaisertown),20425,4.76,42.880699,-78.81424,14206,11/18/20,0.0
6445,Black Rock/Riverside/Upper West Side ,24197,3.87,42.951,-78.895,14207,11/18/20,0.0
6446,Hamlin Park (East Buffalo),10781,1.15,42.9155,-78.8515,14208,11/18/20,0.0
6447,Delaware (Main - Allen to Park),8509,1.14,42.917,-78.86399999999998,14209,11/18/20,0.0
6448,Larkin Square/Seneca (South),14095,3.87,42.86175,-78.83014,14210,11/18/20,0.0
6449,MLK Park (Buffalo/Cheektowaga),21831,3.61,42.90795,-78.81925,14211,11/18/20,0.0
